v1_absmean,v2_absmean,v3_absmean,c_absmean,v1_absmedia,v2_absmedia,v3_absmedia,c_absmedia,v1_absrange,v2_absrange,v3_absrange,c_absrange,v1_absstdn,v2_absstdn,v3_absstdn,c_absstdn,v1_absvar,v2_absvar,v3_absvar,c_absvar,v1_maxvalue,v2_maxvalue,v3_maxvalue,c_maxvalue,v1_absmax,v2_absmax,v3_absmax,c_absmax,v1_minvalue,v2_minvalue,v3_minvalue,c_minvalue,v1_absmin,v2_absmin,v3_absmin,c_absmin,tool_age,residual_life,v1_1min_mean,v2_1min_mean,v3_1min_mean,c_1min_mean,v1_1min_var,v2_1min_var,v3_1min_var,c_1min_var,v1_1min_range,v2_1min_range,v3_1min_range,c_1min_range,mean_spindel,var_spindel,range_spindel
0.04015479577440581,0.013438061352296835,0.02409449009257584,40.42904317140572,0.037242409400000016,0.011459706200000004,0.020608537000000027,40.43082648625,0.04422966200000005,-0.005844088400000017,0.041461392000000034,-2.4268180307999927,0.0260476472006438,0.010120417024301779,0.017706122428092767,0.30624255896947056,0.0006784799246892067,0.00010242284074577736,0.00031350677143860984,0.09378450492416963,0.1524071998,0.0661110514,0.12456584600000002,-39.284165315200006,0.1524071998,0.07195513980000001,0.12456584600000002,41.710983346,-0.10817753779999996,-0.07195513980000001,-0.08310445399999998,-41.710983346,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.284165315200006,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.03876443095526505,0.013412100920648429,0.02461437622761506,40.430533360737535,0.035412460400000026,0.011459706200000004,0.021097173000000025,40.433147059650004,0.07131290720000005,-0.011454552000000014,0.026435835000000046,-2.5054980126999884,0.025710927814357132,0.010112137322823941,0.018066217370789468,0.3057346792938249,0.0006610518090750831,0.00010225532123564896,0.00032638821008861506,0.09347369412289792,0.15130923040000002,0.059158955199999995,0.11540392100000002,-39.17578826560001,0.15130923040000002,0.07061350720000001,0.11540392100000002,41.6812862783,-0.07999632319999997,-0.07061350720000001,-0.08896808599999997,-41.6812862783,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.17578826560001,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.04053727405842946,0.013636891646257764,0.024620869246052748,40.42237321945707,0.03760839920000002,0.011581672800000005,0.021219332000000025,40.42311214765,0.06862898200000005,0.0009860411999999957,0.033765375000000084,-2.4808497601000066,0.02651282977650101,0.01034531803203934,0.01800432644283386,0.3057346239677847,0.0007029301427577189,0.0001070256051840383,0.0003241557706601268,0.09347366029272268,0.161800938,0.0667208844,0.11515960300000005,-39.2651617006,0.161800938,0.0667208844,0.11515960300000005,41.746011460700004,-0.09317195599999996,-0.0657348432,-0.08139422799999997,-41.746011460700004,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.2651617006,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.04013008327197595,0.01337540827476555,0.024553252453357183,40.42123944222136,0.03736440600000002,0.011337739600000002,0.021169840999999967,40.42063477875,0.055087359400000084,-0.004014589400000004,0.039506848000000094,-2.3630336214,0.025933214095841785,0.010093078523995632,0.01805628872373089,0.30534305262028805,0.0006725315933407669,0.00010187023409154186,0.0003260295624747313,0.093234379783476,0.15143122700000006,0.0669648176,0.12676470800000006,-39.2375656926,0.15143122700000006,0.07097940700000001,0.12676470800000006,41.600599314,-0.09634386759999997,-0.07097940700000001,-0.08725785999999996,-41.600599314,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.2375656926,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.04074962338635114,0.013468550488273437,0.024060808208239984,40.41178526032957,0.038218382200000026,0.011348047999999998,0.020559045999999973,40.414535433800005,0.07082492080000002,-0.0058440884000000035,0.037430145000000026,-2.564202247899999,0.026217821425650205,0.010168247154361787,0.017938971202824654,0.3063175789677429,0.0006873741603072829,0.0001033932501921866,0.00032180668781577217,0.09383045918465938,0.1539931556,0.0685503834,0.123832892,-39.2369385106,0.1539931556,0.0743944718,0.123832892,41.8011407585,-0.08316823479999996,-0.0743944718,-0.08640274699999997,-41.8011407585,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.2369385106,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.040599268113311986,0.013537029742554784,0.024045363836912085,40.41805247813667,0.03760839920000002,0.011459706200000004,0.020608537000000027,40.41981944215,0.07180089360000004,0.003791272999999998,0.02252674700000005,-2.350145031300002,0.026188080101473384,0.010255989263990573,0.017859157377636655,0.3023875459311782,0.0006858155394011861,0.00010518531578308988,0.00031894950223919377,0.0914382279342804,0.14752733580000002,0.0774539452,0.13336129400000002,-39.1708021687,0.14752733580000002,0.0774539452,0.13336129400000002,41.5209472,-0.07572644219999998,-0.0736626722,-0.11083454699999996,-41.5209472,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.1708021687,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.040427534914889984,0.01331344213968746,0.02508658358648232,40.41139272524514,0.03736440600000002,0.011215773000000005,0.021658476999999968,40.411148651,0.05362340020000005,0.0011080078000000047,0.042682982000000036,-2.4032359875999987,0.02638034657116866,0.01004114429934872,0.01836224853554524,0.30712664058320105,0.0006959226852149701,0.00010082457884034327,0.0003371721712811334,0.09432677335592277,0.1627769108,0.0685503834,0.131651068,-39.2465343952,0.1627769108,0.0685503834,0.131651068,41.6497703828,-0.10915351059999996,-0.06744237559999999,-0.08896808599999997,-41.6497703828,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.2465343952,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.03997683071936668,0.013422340276812559,0.02477202523695103,40.40637793109375,0.03726996129999999,0.011337739600000002,0.021463650000000025,40.40762075225,0.07875469980000005,-0.00011165820000000327,0.024481291000000058,-2.3705284463,0.025548336240397644,0.01017743384547042,0.018161795071385985,0.3030077359053409,0.0006527174846524157,0.0001035801596789268,0.00032985080021502003,0.0918136880184808,0.1627769108,0.0670867842,0.11283858200000002,-39.2202554694,0.1627769108,0.0671984424,0.11283858200000002,41.5907839157,-0.08402221099999996,-0.0671984424,-0.08835729099999996,-41.5907839157,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.2202554694,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.03998243557983544,0.013522849160781326,0.02457853667624753,40.40949882792488,0.037120412800000016,0.011459706200000004,0.021219332000000025,40.4071974044,0.08936840400000004,-0.009868986200000006,0.01568584300000006,-2.3835424728000163,0.02586867835582229,0.010198505495441892,0.01804201087345924,0.3047852691723284,0.0006691885198769888,0.00010400951434055848,0.00032551415635802115,0.09289406030444868,0.16765677480000002,0.0618422204,0.11234994600000002,-39.265193059699996,0.16765677480000002,0.07171120660000001,0.11234994600000002,41.64873553250001,-0.07828837079999998,-0.07171120660000001,-0.09666410299999996,-41.64873553250001,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.265193059699996,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
0.0395288885019606,0.013395835343000062,0.024768109268005687,40.41412540009309,0.03687641960000003,0.0112260814,0.021341491000000025,40.41856507815,0.08241459780000009,-0.004990322199999994,0.03596423700000004,-2.325622215099997,0.025658681105276308,0.010175515557471385,0.01804792703370989,0.30478452570774983,0.0006583679160622634,0.0001035411168603422,0.00032572767021411624,0.09289360711089803,0.15423714880000006,0.0697700494,0.12261130200000002,-39.269646051900004,0.15423714880000006,0.0747603716,0.12261130200000002,41.595268267,-0.07182255099999997,-0.0747603716,-0.08664706499999998,-41.595268267,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,39.269646051900004,5.0,180.0,0.03467738449037218,-0.004982474294245311,0.01622154718578908,-13.163051678557483,0.8938017718216733,0.7251539263564825,1.7832889517367236,1220.467464569232,11.135239665,10.969066171,17.298080877,135.3600499132,11.179193454700814,38.07119164881399,26.767785
