c1_absmean,c2_absmean,c3_absmean,c1_absmedia,c2_absmedia,c3_absmedia,c1_absrange,c2_absrange,c3_absrange,c1_absstdn,c2_absstdn,c3_absstdn,c1_absvar,c2_absvar,c3_absvar,c1_maxvalue,c2_maxvalue,c3_maxvalue,c1_absmax,c2_absmax,c3_absmax,c1_minvalue,c2_minvalue,c3_minvalue,c1_absmin,c2_absmin,c3_absmin,tool_age,residual_life,c1_1min_mean,c2_1min_mean,c3_1min_mean,c1_1min_var,c2_1min_var,c3_1min_var,c1_1min_range,c2_1min_range,c3_1min_range,mean_spindel,var_spindel,range_spindel,v1_absmean,v2_absmean,v3_absmean,v1_absmedia,v2_absmedia,v3_absmedia,v1_absrange,v2_absrange,v3_absrange,v1_absstdn,v2_absstdn,v3_absstdn,v1_absvar,v2_absvar,v3_absvar,v1_maxvalue,v2_maxvalue,v3_maxvalue,v1_absmax,v2_absmax,v3_absmax,v1_minvalue,v2_minvalue,v3_minvalue,v1_absmin,v2_absmin,v3_absmin,v1_1min_mean,v2_1min_mean,v3_1min_mean,v1_1min_var,v2_1min_var,v3_1min_var,v1_1min_range,v2_1min_range,v3_1min_range
50.29466787971183,25.50463471003037,26.35418592402433,50.300504582399995,25.498952497775,26.356742803024996,1.7620678289999887,-4.275081647699999,-3.639643426900001,0.3475913632523034,0.5122533983120205,0.34970527357286496,0.12081975580759476,0.2624035440822136,0.12229377836467233,51.2558282048,-23.1300710033,-24.142882718499997,51.2558282048,27.405152650999998,27.7825261454,49.49376037580001,-27.405152650999998,-27.7825261454,49.49376037580001,23.1300710033,24.142882718499997,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.05030365705739051,0.038378166686578036,0.06550242272312924,0.043098246200000016,0.0324482698,0.055546011000000034,0.04996350219999998,0.0007421080000000192,0.0357199190000001,0.03689300842246355,0.02903831357801465,0.04955276404808394,0.0013610940704599664,0.0008432236554551103,0.0024554764248050803,0.2431726702,0.1847845532,0.32869353500000004,0.2431726702,0.1847845532,0.32869353500000004,-0.19320916800000001,-0.1840424452,-0.29297361599999994,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.3092327570278,25.50375048395625,26.35434299233097,50.31579214365,25.498013043274998,26.356774126875,1.7669284894999957,-4.179539125050007,-3.6650783931000044,0.3464012076057219,0.5104045234200842,0.3497150615521208,0.11999379663070245,0.26051277752768337,0.12230062427640365,51.2339709121,-23.401635984099997,-24.150243823249998,51.2339709121,27.581175109150003,27.81532221635,49.4670424226,-27.581175109150003,-27.81532221635,49.4670424226,23.401635984099997,24.150243823249998,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.05067782313793758,0.038840498956523285,0.06457028670187932,0.043397343199999966,0.032925827799999995,0.054690898000000016,0.09559023060000008,-0.016821082400000048,0.007867666999999967,0.03726176470803903,0.02931755421867473,0.04853240124025487,0.0013884391091572624,0.0008595189853649325,0.002355393970145092,0.26159415680000003,0.1840527536,0.319775928,0.26159415680000003,0.20087383600000008,0.319775928,-0.16600392619999996,-0.20087383600000008,-0.311908261,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.30569222766539,25.51682603798848,26.36335169365969,50.31278167005,25.509004660925,26.365967676849998,1.7647960706999943,-4.1775662706,-3.3376501890499988,0.3467268987395177,0.5053063798439458,0.3426162565475123,0.12021954230952375,0.255334537510994,0.11738589925063075,51.2114237192,-23.4539322846,-24.6592250619,51.2114237192,27.6314985552,27.996875250949998,49.446627648500005,-27.6314985552,-27.996875250949998,49.446627648500005,23.4539322846,24.6592250619,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.05022052560734375,0.03878382527396115,0.06517350441422284,0.043397343199999966,0.032681894600000004,0.055423852000000016,0.07509480180000007,0.02074463040000002,0.03828525800000005,0.0367672168776041,0.02920197066271736,0.048828944879316064,0.0013518282369247756,0.000852755090586205,0.002384265858027286,0.25037046960000003,0.20100611100000002,0.323685016,0.25037046960000003,0.20100611100000002,0.323685016,-0.17527566779999995,-0.1802614806,-0.28539975799999995,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.30395493107562,25.50114070259722,26.35315300416385,50.31093148314999,25.496541231225,26.35293695525,1.7682142126000002,-4.502586212450002,-3.7102787086499984,0.3460046006022036,0.51260174491273,0.3514024899972388,0.11971918363789046,0.26276054888757555,0.12348370997625953,51.2074411135,-22.979476446950002,-24.337654417800003,51.2074411135,27.482062659400004,28.04793312645,49.4392269009,-27.482062659400004,-28.04793312645,49.4392269009,22.979476446950002,24.337654417800003,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.05111778119495373,0.03803396562220317,0.06473664227621527,0.044196215600000026,0.032194028199999995,0.05444658000000002,0.05642932200000012,0.006840437999999977,0.019228454000000058,0.03754893334421695,0.02861437027875732,0.04916164578562427,0.0014099223952884475,0.0008187821864498303,0.0024168674163511893,0.22963104760000005,0.189419284,0.326494673,0.22963104760000005,0.189419284,0.326494673,-0.17320172559999994,-0.18257884600000002,-0.30726621899999995,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.28844167005325,25.519272724908753,26.369208732361336,50.29562824235,25.517428436275004,26.369491609975,1.7965314799000045,-5.00619645475,-3.6510139844500022,0.3454702956574463,0.5124525919841141,0.3514862292896998,0.11934972518164336,0.2626076590312369,0.12354256938029146,51.20512054010001,-23.005374076000003,-24.438548538649997,51.20512054010001,28.011570530750003,28.0895625231,49.40858906020001,-28.011570530750003,-28.0895625231,49.40858906020001,23.005374076000003,24.438548538649997,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.05117226089146154,0.038602779973156566,0.06465615728508216,0.044074219000000026,0.032681894600000004,0.054324421000000025,0.08473253320000004,-0.017186982200000006,0.10522839000000006,0.037494118418165176,0.029141123977929295,0.049276070111472635,0.001405808915955393,0.0008492051066970459,0.002428131085630768,0.2393907756,0.179052123,0.410540065,0.2393907756,0.1962391052,0.410540065,-0.15465824239999995,-0.1962391052,-0.30531167499999995,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.29480012201706,25.50913588975207,26.360934264523863,50.30039482555,25.5038220036,26.361300423200003,1.7125518100999884,-4.114998600900002,-3.5841375647000007,0.3464063676103236,0.5090050774710677,0.34551009065980937,0.11999737152097867,0.2590861688913277,0.11937722274774967,51.1913852543,-23.3070016008,-24.20142699415,51.1913852543,27.4220002017,27.78556455885,49.47883344420001,-27.4220002017,-27.78556455885,49.47883344420001,23.3070016008,24.20142699415,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.0514500363447505,0.03825034763092189,0.0648630300757856,0.044440208800000026,0.0325702364,0.05451924799999997,0.04654759740000003,-0.02426104499999998,-0.002393688999999921,0.03739452640712008,0.028835558983125068,0.04938647366696319,0.001398350605212801,0.0008314894618692848,0.0024390237812576487,0.2326809626,0.1725878932,0.32197479,0.2326809626,0.1968489382,0.32436847899999993,-0.18613336519999998,-0.1968489382,-0.32436847899999993,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.29919837421339,25.50494333061977,26.353183078730606,50.30836003695,25.499735376525003,26.355489849025002,1.8064409555000007,-4.107984007300002,-3.5166973156500028,0.3461143122648052,0.5144597921142348,0.3514728101760299,0.11979511715453912,0.2646688777022217,0.12353313629303553,51.2517828809,-23.4003833781,-24.2069086679,51.2517828809,27.5083673854,27.72360598355,49.4453419254,-27.5083673854,-27.72360598355,49.4453419254,23.4003833781,24.2069086679,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.0514433172904928,0.038822988209062624,0.06567321460703597,0.044440208800000026,0.0328141696,0.055423852000000016,0.06533507380000002,-0.007185720999999978,0.07908636400000002,0.03753564552843711,0.029281620170020794,0.04964355601619082,0.0014089246852364804,0.0008574132797813683,0.0024644826539326754,0.231339,0.21015360600000002,0.368761687,0.231339,0.217339327,0.368761687,-0.16600392619999996,-0.217339327,-0.289675323,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.299378358297254,25.5035745074923,26.352066574357828,50.30610218175001,25.49633768275001,26.354644105075003,1.7716637135999918,-4.721698316999998,-3.71942527285,0.3461445404705861,0.5082212005289279,0.3452039426595715,0.1198160428975932,0.2582887886670649,0.11916576202771273,51.19859784729999,-22.790458201550003,-24.391280849,51.19859784729999,27.51215651855,28.11070612185,49.4269341337,-27.51215651855,-28.11070612185,49.4269341337,22.790458201550003,24.391280849,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.05077040572826637,0.03819114228792202,0.06485004630519997,0.043708229200000025,0.03208237,0.054813057000000026,0.08631848900000005,-0.0210899134,0.022038111000000082,0.0370064329140808,0.028961003607060058,0.048733968763708516,0.0013694760770243625,0.0008387397299281457,0.0023749997114621176,0.2468325682,0.19161468280000002,0.323318539,0.2468325682,0.2127045962,0.323318539,-0.16051407919999994,-0.2127045962,-0.30128042799999993,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.32163249428303,25.50686794261319,26.35018577783369,50.326736469550006,25.5016299431,26.350321413775,1.7030186437000123,-4.523160266000005,-3.2259493399499988,0.34628047639234066,0.5166417968837251,0.3552493171178033,0.11991016833050636,0.2669187462872443,0.12620207731266558,51.19822153810001,-23.124402961149997,-24.676891713299998,51.19822153810001,27.647563227150002,27.902841053249997,49.495202894399995,-27.647563227150002,-27.902841053249997,49.495202894399995,23.124402961149997,24.676891713299998,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.051813219099070336,0.03885407042399238,0.06530911174824676,0.044562205400000034,0.032559927999999995,0.055301693000000034,0.049719509,-0.057435960199999976,0.05196706600000006,0.0380348420046596,0.02950382976508218,0.049309604064657175,0.0014466492063194185,0.0008704759708069494,0.0024314370530132555,0.2406107416,0.18283308760000005,0.364852599,0.2406107416,0.24026904780000002,0.364852599,-0.19089123260000002,-0.24026904780000002,-0.31288553299999994,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
50.307594121556775,25.50049753834597,26.362502193294954,50.3164036461,25.492720782925,26.365858043375002,1.7146528697999912,-4.905455617199998,-3.862262028850002,0.3447304890884578,0.5239525225633872,0.3663514106248083,0.11883911010716736,0.2745262459005368,0.13421335606678692,51.1953992191,-22.700176624100003,-24.2773873304,51.1953992191,27.6056322413,28.13964935925,49.480746349300006,-27.6056322413,-28.13964935925,49.480746349300006,22.700176624100003,24.2773873304,45.0,45.0,50.30111929354341,-25.49202136616845,-26.366957777694576,0.12006843269244805,0.2622573738168527,0.1233733096816702,2.1827501554999955,5.31139390665,4.445856678199998,0.05670483719473985,0.0015296807142855088,0.19531800000000002,0.05151136845182085,0.0383479815637658,0.0637300849539496,0.044684202000000034,0.0322043366,0.053835785000000025,0.09217432580000008,-0.0130401178,0.03730798600000007,0.037505380935348456,0.029119559836647376,0.04824510092456121,0.0014066535991055992,0.0008479487650800867,0.0023275897632210967,0.257568269,0.1866140522,0.337488983,0.257568269,0.19965417,0.337488983,-0.16539394319999995,-0.19965417,-0.30018099699999995,3.34464000000291e-05,5.154199999997654e-06,3.6333999999973066e-05,0.03690002264958163,-0.0014281254955240544,0.019675310938677186,0.0027094461127413648,0.002347315975118408,0.006271809990606502,0.5216574615999999,0.479938571,0.763005114
