c1_absmean,c2_absmean,c3_absmean,v_absmean,c1_absmedia,c2_absmedia,c3_absmedia,v_absmedia,c1_absrange,c2_absrange,c3_absrange,v_absrange,c1_absstdn,c2_absstdn,c3_absstdn,v_absstdn,c1_absvar,c2_absvar,c3_absvar,v_absvar,c1_maxvalue,c2_maxvalue,c3_maxvalue,v_maxvalue,c1_absmax,c2_absmax,c3_absmax,v_absmax,c1_minvalue,c2_minvalue,c3_minvalue,v_minvalue,c1_absmin,c2_absmin,c3_absmin,v_absmin,tool_age,residual_life
32.431464455164985,32.13414477752733,32.13771076607512,0.9351730736353115,36.20083528315,35.735866130350004,35.67445085035,0.7917854859,-1.2130511917000106,-2.3936606805500062,-0.6272481105499921,0.01848837939999992,15.790893910087739,15.687599963837316,15.953353804528145,0.7124663251949792,249.35233047964607,246.10079262538858,254.50949761245266,0.5076082645368378,58.1296174884,57.59697234535,59.113091435,4.6143108482,59.34266868010001,59.9906330259,59.74033954554999,4.6143108482,-59.34266868010001,-59.9906330259,-59.74033954554999,-4.5958224688,0.0031608323,0.0091943741,0.0012276229999999895,8.855019999997089e-05,5.0,235.0
32.6018658541828,31.887647735722307,32.26504141926586,0.9088205087375668,36.490279776150004,35.52520236115,35.824820992274994,0.7577543290000001,-0.5635101533999887,-1.912127618999996,-1.1226974460000037,0.7686454727999994,15.765579648256395,15.774002039942825,15.863352202283874,0.7014100324862078,248.55350164551626,248.8191403561204,251.64594309370466,0.49197603367230314,58.530418145500015,57.86503002935,58.829172058599994,5.0547185742,59.0939282989,59.77715764835,59.9518695046,5.0547185742,-59.0939282989,-59.77715764835,-59.9518695046,-4.2860731014,0.004522147200000001,0.0035263319500000007,0.00525641395000001,3.34464000000291e-05,5.0,235.0
32.555915900004294,31.740995498631,32.4035132880181,0.9194990007041253,36.4883198324,35.2296063803,36.163337839225,0.7667761828999999,-0.4987849709999921,-1.659539619099995,-0.562219797949993,0.7603497039999993,15.746159476644765,15.773312674919508,15.94577453374577,0.7115462020539265,247.94153826392971,248.79739274077642,254.2677254810551,0.5062979976573672,58.60292038470001,57.9184223601,59.2950203558,5.183180994,59.101705355700005,59.5779619792,59.85724015374999,5.183180994,-59.101705355700005,-59.5779619792,-59.85724015374999,-4.42283129,0.0002130768999999992,0.00264950775,0.005769581249999989,8.855019999997089e-05,5.0,235.0
32.3825769988655,31.82643287851353,32.560489817140606,0.9180130363343473,36.18352505995,35.360287878825005,36.3211943813,0.7636101658,-0.9072686075999954,-1.799706230500007,-1.2428870584500018,0.7616916666,15.812631050124182,15.665069029361575,15.905256069567146,0.7094195274307677,250.03930072735136,245.3943876946632,252.97717063850254,0.5032760659000939,58.2485311956,57.922555959899995,58.75283583615,5.308227509,59.1557998032,59.7222621904,59.9957228946,5.308227509,-59.1557998032,-59.7222621904,-59.9957228946,-4.5465358424,0.010417658000000002,0.004027374350000001,0.00585156710000001,3.34464000000291e-05,5.0,235.0
32.20944031601806,31.950108415973045,32.50661636437052,0.9109141357835361,35.861476345700005,35.461874225425,36.244591906125,0.7573548927999999,-0.8662509047999976,-1.877649638849988,-1.2025732634999926,0.5646671575999997,15.828048419481794,15.766094247600098,15.841487751758935,0.7036949023981838,250.52711676946012,248.56972782420888,250.95273418912836,0.49518651566118943,58.1017392485,57.791094960200006,58.6964215823,5.110593016999999,58.9679901533,59.668744599049994,59.89899484579999,5.110593016999999,-58.9679901533,-59.668744599049994,-59.89899484579999,-4.5459258594,0.0010284134999999992,0.007973083249999999,0.00403478380000001,3.34464000000291e-05,5.0,235.0
32.33156054257736,32.11708623591914,32.285518724714706,0.9173360019486196,35.991848998,35.93404067955,35.85705922677499,0.7602218129,-0.5395518009999947,-1.92380816995,-0.5522274897999893,-0.048853743800000515,15.68877576236631,15.729234727531255,15.962636563996147,0.7124302482895151,246.1376849218126,247.40882511377524,254.80576607422674,0.5075568586778602,58.5300104772,57.878620804449994,59.1417214339,4.7320375672,59.069562278199996,59.802428974399994,59.69394892369999,4.780891311,-59.069562278199996,-59.802428974399994,-59.69394892369999,-4.780891311,0.007268874399999999,0.0090936735,0.0005891603000000103,8.855019999997089e-05,5.0,235.0
32.452661749160185,32.126570774962836,32.22112782832093,0.9792970396623956,36.33164052605,35.730245060925,35.7875359417,0.8178042081,-0.5740468109999952,-2.085613550000012,-0.8325132996000093,0.41046345520000127,15.817442556300191,15.702402253786802,15.958191005532361,0.7587380889863159,250.1914890218563,246.56543653972886,254.66386016905395,0.5756834876786067,58.556791148600006,57.696992934449995,59.03117956724999,5.6718993736000005,59.1308379596,59.78260648445001,59.86369286685,5.6718993736000005,-59.1308379596,-59.78260648445001,-59.86369286685,-5.261435918399999,0.0008217734000000009,0.01091670735,0.00231197205000001,8.855019999997089e-05,5.0,235.0
32.59292407043017,32.046131793522974,32.71073432307181,1.3705673784532406,36.3361968383,35.6594884795,36.4154165221,1.0376086348999998,-0.3636586090999856,-1.678829751500011,-0.27040681135,0.09388227820000239,15.930439681580918,15.829653665148854,15.967893604418908,1.304275020884984,253.77890844848795,250.57793515856054,254.97362616204225,1.7011333301045257,58.88323937960001,58.10434040564999,59.78927938495,11.881892303399999,59.2468979887,59.78317015715,60.0596861963,11.881892303399999,-59.2468979887,-59.78317015715,-60.0596861963,-11.788010025199997,0.0023768547999999997,0.00045744725000000007,0.0049551611499999895,3.34464000000291e-05,5.0,235.0
33.09799694795809,32.69207394996172,33.12191656245834,2.234974591140589,36.62151760965,35.95984436315,36.6750285909,1.4488926199,-0.4570146498000085,-2.603033773450001,-1.1423061760999929,0.1723260919999987,16.107764737607603,16.00672922511378,16.203765851284697,2.4268452892731665,259.46008484211495,256.2153804861116,262.56202776326006,5.889578058067358,59.138533812700004,57.988756187,59.3931893017,16.0015954888,59.59554846250001,60.59178996045,60.53549547779999,16.0015954888,-59.59554846250001,-60.59178996045,-60.53549547779999,-15.829269396800001,0.0062340241,0.0020545198999999997,0.008983952100000008,8.855019999997089e-05,5.0,235.0
32.3657437721012,32.1534430799992,32.51935213367281,1.3393176698600897,36.00342331185,35.811539190325,36.19403521222499,1.0701266233,-0.7820830803999996,-2.1395382382999983,-0.7557698670999997,-1.6450572581999996,15.829646323650756,15.76149928653041,15.965115944780706,1.1206084309977222,250.5777027318699,248.42485975929864,254.88492713029115,1.2557632556231766,58.539198693500005,57.915478736000004,59.2361941655,8.284212569400001,59.321281773900004,60.0550169743,59.9919640326,9.9292698276,-59.321281773900004,-60.0550169743,-59.9919640326,-9.9292698276,0.0032862686999999987,0.00023824120000000005,0.0008397511000000104,3.34464000000291e-05,5.0,235.0
32.461494690737666,32.073268119305865,32.282142231313884,1.010613974784853,36.32250859115,35.698100059450006,35.80468574957499,0.8225010771999999,-0.8637108176999959,-2.254871935749989,-1.048616540750011,0.3505631246000016,15.86161346540647,15.68097452969656,15.869566533542828,0.8247310949813771,251.59078172596386,245.89296220099223,251.84314196254255,0.6801813790291813,58.491376066,57.902670839650014,59.008751690649994,7.332639089400001,59.3550868837,60.1575427754,60.057368231400005,7.332639089400001,-59.3550868837,-60.1575427754,-60.057368231400005,-6.982075964799999,0.006435052300000002,0.0017346132500000002,0.00046386490000001053,8.855019999997089e-05,5.0,235.0
32.598573260696,31.771078344011848,32.30160687875067,0.9295098371151578,36.51135309135,35.3446078911,35.924869369175,0.7895954416,-0.5711304146999936,-1.971469828250001,-0.4332281836500087,0.8469672899999994,15.741606362853988,15.828324932564405,15.882923678935907,0.7056488430374657,247.79817088304515,250.53587017083996,252.2672645909029,0.4979402896801139,58.4180584902,57.7072329885,59.28853631884999,5.037639050199999,58.9891889049,59.678702816750004,59.7217645025,5.037639050199999,-58.9891889049,-59.678702816750004,-59.7217645025,-4.1906717602,0.0011852089999999991,0.00264950775,0.00228064820000001,3.34464000000291e-05,5.0,235.0
32.536311169469016,31.779071780670847,32.378407311706724,0.9077636051256812,36.38724021035,35.282838757725,36.108119884524996,0.7558633817,-0.7279259146999948,-2.270435565299998,-1.018138434699999,0.46279999660000026,15.71009909464959,15.721826670090367,15.990572513005326,0.7009951238420148,246.80721356370992,247.17583384436475,255.69840929368146,0.4913941636502816,58.26395987280001,57.5287992638,58.89839776709999,4.9793246754,58.9918857875,59.7992348291,59.91653620179999,4.9793246754,-58.9918857875,-59.7992348291,-59.91653620179999,-4.5165246788,0.005951792199999999,0.0020232047500000003,0.004109417199999989,3.34464000000291e-05,5.0,235.0
32.30043947204582,31.857543914368257,32.5623162592075,0.9124701922957357,36.175058102950004,35.5008582096,36.452049764674996,0.7650741249999999,-0.8024037771999986,-2.2682748199500082,-1.1727842821499976,-0.06093140720000001,15.902701188865016,15.671855733595804,15.869903832598588,0.7009170752289889,252.8959051023288,245.60706213463968,251.85384765592738,0.4912847463475602,58.4099678424,57.634613155649994,58.6652230277,4.6527397772,59.2123716196,59.9028879756,59.83800730985,4.7136711844,-59.2123716196,-59.9028879756,-59.83800730985,-4.7136711844,0.0016371100000000009,0.0023296010999999998,0.006521353649999988,3.34464000000291e-05,5.0,235.0
32.22207667253715,31.956034478625224,32.534996084394386,0.9105580649855861,36.0065250568,35.6224236219,36.28317322024999,0.7623292014999999,-0.4579867818999972,-1.2198749131,-0.18420357614999716,0.4431585440000001,15.80400496954377,15.80579604437181,15.86804964269196,0.7000868534267449,249.7665730773642,249.82318859627955,251.7949994629364,0.4901216023409607,58.3490998293,58.1465219127,59.38300905045,5.0320272066000005,58.8070866112,59.3663968258,59.567212626599996,5.0320272066000005,-58.8070866112,-59.3663968258,-59.567212626599996,-4.5888686626,0.0009029770999999992,0.006901613000000001,0.004892513449999989,3.34464000000291e-05,5.0,235.0
32.29793869966456,32.14125268485503,32.32661926471637,0.9008179752580553,35.93531778345,35.808388640175004,36.052858620275,0.7496691069999999,-0.5001647714000015,-1.6941741750000006,-0.4344498138000077,1.3176301728000013,15.722141614337685,15.693329160865423,16.01906369786867,0.6986759170060705,247.18573694128878,246.28058015126905,256.6104017563739,0.4881480370042734,58.421006245600005,57.928443208100006,59.269491418049995,5.7155741564,58.921171017000006,59.62261738310001,59.70394123185,5.7155741564,-58.921171017000006,-59.62261738310001,-59.70394123185,-4.3979439835999985,0.00040123149999999924,0.0024929320000000002,0.0013842422499999894,3.34464000000291e-05,5.0,235.0
32.369576362817135,32.110388203107284,32.21312610984614,0.9016613759202499,36.268084873099994,35.95464604825,35.895847822149996,0.7557079386999999,-0.5315865895999892,-2.084955931850004,-1.0502453809500025,0.10181205720000008,15.867533896324773,15.66516031489585,15.942953155423686,0.6907866353946893,251.7786319510156,245.39724769138783,254.17775531603408,0.47718617563991544,58.38033349290001,57.501179301499995,58.83935230985,4.7320375672,58.9119200825,59.58613523335,59.8895976908,4.7320375672,-58.9119200825,-59.58613523335,-59.8895976908,-4.63022551,0.0009472098000000008,0.0010524351,0.0021553528000000104,3.34464000000291e-05,5.0,235.0
32.67582633855819,32.02572305290495,32.51091391290222,0.9819911836817928,36.36791013115,35.383254163775,36.0976673877,0.8017892071,-0.7918671195999991,-2.383076159850006,-0.5174580163000044,1.1207276603999992,15.829657539082794,15.788818494875166,15.96019261345651,0.78965678579638,250.5780578046407,249.2867894641121,254.72774825863172,0.6235578393542699,58.401845835500005,57.6496757428,59.34216275005,6.5987075438,59.193712955100004,60.032751902650006,59.859620766350005,6.5987075438,-59.193712955100004,-60.032751902650006,-59.859620766350005,-5.477979883400001,0.003487296900000001,0.0051479646,0.00047585059999998957,3.34464000000291e-05,5.0,235.0
32.351077287523424,31.996038728660746,32.60610184767304,1.0630163238185875,35.92270498845001,35.483074581975,36.282957629525,0.8509262849999999,-0.6838350200999912,-1.831616368349998,-1.1507322917500034,0.3516610940000007,15.838866271205031,15.759085930529295,15.873723449914175,0.9071450988248413,250.86968475711635,248.3487893658064,251.9750961643552,0.8229122303219311,58.460016966000005,58.0030985257,58.83665845874999,9.0183881082,59.143851986099996,59.834714894049995,59.98739075049999,9.0183881082,-59.143851986099996,-59.834714894049995,-59.98739075049999,-8.6667270142,0.006811361500000001,0.00405193435,0.0009457083499999897,3.34464000000291e-05,5.0,235.0
32.53760732170108,32.21967950763789,32.36146872047421,1.079871161159012,36.27778407775,35.897699447975,35.88463388385,0.8663313029999999,-0.5429072247000022,-2.0292149648499915,-0.6470447837500046,0.5446597152000008,15.825218591368785,15.757706969570314,15.980658530966092,0.892597659686649,250.43754346460423,248.30532893884484,255.38144708333937,0.7967305820780828,58.459389783999995,57.848746151350014,59.32152033289999,7.556014864,59.0022970087,59.877961116200005,59.96856511665,7.556014864,-59.0022970087,-59.877961116200005,-59.96856511665,-7.011355148799999,0.008397802,0.00455297675,0.0022493243500000103,0.0001554430000000291,5.0,235.0
32.54209531755532,31.946398085157494,32.58808387667636,1.191228674674678,36.30008683465,35.413367058074996,36.278102432775,0.9481575752,-0.5399594693000012,-1.7986102002499962,-0.4346690807499982,1.3273899007999992,15.874430424268951,15.752303262074298,15.935561232441941,0.999532293399205,251.9975412949557,248.13505806035656,253.9421117929065,0.9990648055478744,58.837674607299995,57.895374409700004,59.442743632399996,8.587252123799999,59.377634076599996,59.69398460995,59.877412713149994,8.587252123799999,-59.377634076599996,-59.69398460995,-59.877412713149994,-7.259862223,0.006202665,0.00064533815,0.00679128260000001,3.34464000000291e-05,5.0,235.0
32.37836235747451,32.17028144828122,32.55783897214117,1.0957667287288186,35.9420692327,35.67774521195,36.2060479087,0.8928321171,-0.09324908979999691,-2.236803094200006,-0.5941388010999873,0.6099278961999994,15.834682661539148,15.760317964745548,15.982857517007162,0.8905876851106759,250.7371749916485,248.38762234988124,255.45173440895235,0.7931464248707925,58.936675286,57.614101732399995,59.2406421522,8.3732700874,59.0299243758,59.8509048266,59.83478095329999,8.3732700874,-59.0299243758,-59.8509048266,-59.83478095329999,-7.7633421912000005,0.0013235190000000009,0.0054611161,0.0008830606499999895,3.34464000000291e-05,5.0,235.0
32.79453702746061,32.189768021508286,32.5663820471665,1.1003186257510116,36.56130813765,35.648568394575,36.0956253446,0.8857287624,-0.5012309808000026,-2.195811562850011,-0.6826286773499959,-0.7001935912000006,15.87473195055334,15.859893430168041,16.003610921789388,0.8909478476431428,252.00711450191903,251.53621961628738,256.11556253601657,0.7937880672199488,58.7794093995,57.899852476149995,59.48550068765,6.3772837148,59.2806403803,60.095664039000006,60.168129365,7.0774773060000005,-59.2806403803,-60.095664039000006,-60.168129365,-7.0774773060000005,0.0006207451999999992,0.00185987385,0.0019360858500000106,3.34464000000291e-05,5.0,235.0
33.06146692235387,32.64849864854374,33.09272816495887,1.2090148985182565,36.6797735747,36.00238261685,36.6575245516,0.9798766911999999,-0.8027800863999843,-2.5063639053999935,-1.219926676399993,-1.0245825506,16.06737031976515,16.013153186588514,16.193150337364592,0.9743120974336507,258.16038899247,256.4210749771499,262.218117848491,0.9492840632055595,58.94787048470001,58.09419429705,59.4768866289,7.0122760178,59.750650571099996,60.600558202449996,60.69681330529999,8.0368585684,-59.750650571099996,-60.600558202449996,-60.69681330529999,-8.0368585684,0.0057636376000000005,0.0001129806,0.0009650465000000104,3.34464000000291e-05,5.0,235.0
33.12372702130976,32.66541574758868,33.08260009313419,1.0968575580192572,36.75401904990001,36.028659405275,36.638771234524995,0.8873698219999999,-1.0811548170999927,-2.6501004439000155,-1.2010697186999906,0.6296913454000013,16.073422668511242,16.020667356288914,16.208443137347555,0.8849504690499712,258.354916280611,256.6617825408612,262.71362893662905,0.783137332671764,59.08174248260001,58.1730771599,59.5601454222,6.9611594424000005,60.162897299700006,60.82317760380001,60.76121514089999,6.9611594424000005,-60.162897299700006,-60.82317760380001,-60.76121514089999,-6.331468096999999,0.0064221787,0.0011150653999999999,0.0008084272500000104,3.34464000000291e-05,5.0,235.0
32.56351700385977,32.355642015659335,32.748355872206,1.1834228705955996,36.133610615500004,35.949181554575006,36.400484714724996,0.9286381192,-0.17732283689999662,-2.06046748455001,-0.8746438778499979,-0.7887631227999972,15.904216184996393,15.805434544433224,16.07938364830186,1.050727838715057,252.94409245910126,249.81176113836307,258.54657850927725,1.1040289910508145,59.09629310500001,57.976292757299994,59.5932234078,9.400115469600001,59.273615941900005,60.036760241850004,60.467867285649994,10.188878592399998,-59.273615941900005,-60.036760241850004,-60.467867285649994,-10.188878592399998,0.0027660376000000013,0.00045744725000000007,0.0004325410500000105,3.34464000000291e-05,5.0,235.0
32.553938529711736,32.14614213393805,32.33817763115765,1.9335243408603078,36.31636864435,35.73425002255,35.880571452424995,1.3815839430999999,-0.4134568598999948,-2.249235208749994,-0.6929655478500081,0.745100128999999,15.8265514411908,15.764363590258709,15.960876142302208,1.8203875636245879,250.47973052065856,248.51515940587447,254.7495672299118,3.313810881799063,58.579808728,57.90539525770001,59.34454336264999,12.568123178399999,58.9932655879,60.15463046645,60.0375089105,12.568123178399999,-58.9932655879,-60.15463046645,-60.0375089105,-11.8230230494,0.005180688300000002,0.0020232047500000003,0.00031923134999998945,3.34464000000291e-05,5.0,235.0
