c1_absmean,c2_absmean,c3_absmean,v_absmean,c1_absmedia,c2_absmedia,c3_absmedia,v_absmedia,c1_absrange,c2_absrange,c3_absrange,v_absrange,c1_absstdn,c2_absstdn,c3_absstdn,v_absstdn,c1_absvar,c2_absvar,c3_absvar,v_absvar,c1_maxvalue,c2_maxvalue,c3_maxvalue,v_maxvalue,c1_absmax,c2_absmax,c3_absmax,v_absmax,c1_minvalue,c2_minvalue,c3_minvalue,v_minvalue,c1_absmin,c2_absmin,c3_absmin,v_absmin,tool_age,residual_life,c1_1min_mean,c2_1min_mean,c3_1min_mean,v_1min_mean,c1_1min_var,c2_1min_var,c3_1min_var,v_1min_var,c1_1min_range,c2_1min_range,c3_1min_range,v_1min_range,mean_spindel,var_spindel,range_spindel
32.512000611155024,31.852830902766986,32.1855867217046,0.9213731260082278,36.357590181300004,35.375663617475006,35.688383970749996,0.7745229669999999,-0.52741582929999,-1.863213354700001,-0.11748377565000825,0.5913844130000001,15.713064947579088,15.73316743215429,15.845181960669095,0.7052537604315906,246.9004100468386,247.53255744820038,251.06979136671336,0.4973828666028993,58.402567094800006,57.62960273165,59.455241848549996,5.22709977,58.929982924099996,59.492816086350004,59.572725624200004,5.22709977,-58.929982924099996,-59.492816086350004,-59.572725624200004,-4.635715357,0.0006521042999999993,0.00966410135,0.002687858250000011,3.34464000000291e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.470703598834184,31.725456384411537,32.29815868442541,1.0133816341479909,36.4515983263,35.3998478157,36.10051785805,0.8574806549999999,-1.0836008268999962,-2.154788716350005,-1.165485825099999,0.581258695199999,15.74559023062091,15.688748265790096,15.960958252660301,0.7637523126294085,247.92361171062473,246.13682214733174,254.7521883431649,0.5833175950467697,58.0935858825,57.4165031359,58.63242695675,5.338238672599999,59.1771867094,59.571291852250006,59.79791278185,5.338238672599999,-59.1771867094,-59.571291852250006,-59.79791278185,-4.7569799774,2.4922299999999184e-05,0.0010524351,9.99643999999895e-05,8.855019999997089e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.298331452792304,31.770138212190627,32.56021416829576,1.0312977821198623,35.99777867385,35.11704407362501,36.282468433625,0.8805104604999999,-0.4407706360000033,-1.9010733710500036,-0.6955027797,0.5900424503999995,15.809066003625311,15.645653715849571,15.824758991065655,0.771720931333221,249.92656790698155,244.78648019627747,250.42299712531326,0.5955531958578139,58.2069176699,57.453768164399996,58.84699532924999,5.161831588999999,58.647688305900004,59.35484153545,59.54249810894999,5.161831588999999,-58.647688305900004,-59.35484153545,-59.54249810894999,-4.5717891386,0.003832247000000001,0.0071208190499999985,0.00036989335000001036,8.855019999997089e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.16042999615701,31.839981724383758,32.535498906263015,1.04908268705538,35.96357233255,35.490339696774996,36.340662154075,0.9041168026,-0.8364911189000068,-2.1795903151500085,-0.8026616705499876,0.5307521027999993,15.78127892996377,15.7494526801715,15.85731693075641,0.7793316521181659,249.04876466531846,248.04525972496126,251.45450024245383,0.60735782399323,58.341134617899996,57.53102263944999,58.9782109369,5.0484967476,59.1776257368,59.7106129546,59.780872607449986,5.0484967476,-59.1776257368,-59.7106129546,-59.780872607449986,-4.5177446448000005,0.0071747971,0.0039960592,0.003107053999999989,8.855019999997089e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.21241871335903,32.05900843849792,32.330149674610965,1.021497232934533,35.817736838,35.771095674099996,35.99508177894999,0.8709947256999999,-0.5457295436999985,-1.8160840539500072,-0.2482295255499949,0.5613732494000008,15.722801772933344,15.637404989778073,15.945517894863846,0.7636407709790306,247.20649559095585,244.52843481433612,254.25954093542316,0.5831472271014483,58.39532314270001,57.7907818087,59.496745949799994,5.6527459074,58.941052686400006,59.606865862650004,59.74497547534999,5.6527459074,-58.941052686400006,-59.606865862650004,-59.74497547534999,-5.091372657999999,0.0009656952999999993,0.00661977665,0.009152557049999987,0.0001554430000000291,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.290421405865786,32.03596368490298,32.15680200466791,1.0399317950929747,36.15439889285,35.74719883707501,35.788823895774996,0.8890226706000001,-1.0301962795999913,-2.026991589200001,-0.6061358356500008,0.053867393400000914,15.811301037395316,15.654288474610127,15.921150457239804,0.7723401691860259,249.99724049513821,245.0567476463115,253.4830318820672,0.5965093369382993,57.97050141500001,57.62653384695,58.99628479835,5.0064079206,59.0006976946,59.65352543615,59.602420634,5.0064079206,-59.0006976946,-59.65352543615,-59.602420634,-4.952540527199999,0.0038949652000000007,0.00511664945,9.99643999999895e-05,3.34464000000291e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.50179037086575,31.84508867904469,32.172640481963604,1.0334619962674054,36.48203233285,35.5227788146,35.761772075075,0.8816694281999999,-0.4927953828999989,-1.940968872150009,-1.0340822743499842,-0.02713834900000034,15.733043229243313,15.753548144394465,15.85626966047066,0.7693104068773446,247.52864925323883,248.17427913775418,251.42128754556236,0.5918385021297856,58.44825730350001,57.723736072550004,58.90563357645001,4.968710971199999,58.941052686400006,59.66470494470001,59.93971585079999,4.9958493202,-58.941052686400006,-59.66470494470001,-59.93971585079999,-4.9958493202,0.0019064682999999998,0.0001756109,0.010123596399999988,3.34464000000291e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.5058969591775,31.747262583885075,32.280840107222446,1.0274634563640863,36.3991281152,35.24183494637499,35.995974508675,0.876091031,-0.7973863212000012,-2.0679518054000066,-0.7964595482499988,0.5102566740000007,15.713731860988206,15.690503192417786,15.935496252596351,0.7670987985381965,246.9213689990359,246.19189043127258,253.9400408165124,0.5884405667187447,58.293531504099995,57.6632665179,59.036410650200004,5.3279909582,59.0909178253,59.731218323300006,59.83287019845,5.3279909582,-59.0909178253,-59.731218323300006,-59.83287019845,-4.817734284199999,0.0145441856,0.0030498495500000003,0.0011529896000000105,3.34464000000291e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.34281911284793,31.729554423380623,32.48420528688444,1.0371587164649445,36.0736584531,35.167912157225004,36.2339514662,0.8825234043999999,-0.7509121349999859,-1.940217308550004,-1.0244658523999988,0.9696958695999998,15.793796418977337,15.659628497063208,15.873383833610545,0.7800311811389294,249.44400532410128,245.22396466603408,251.9643143291286,0.6084486435489933,58.21980626000001,57.56966553455,58.6888412106,5.4629191978,58.970718395,59.5098828431,59.713307063,5.4629191978,-58.970718395,-59.5098828431,-59.713307063,-4.4932233282,0.0013733635999999992,0.0006766533,0.0006951175499999892,8.855019999997089e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
32.415072249953816,32.12028057290699,32.58551383175174,1.0434898731263824,36.11793750230001,35.733964808625004,36.256714236075,0.8874977130999999,-0.9654710972000018,-1.9682130526500077,-0.9794534799499884,0.012510546000000566,15.842853956338274,15.780282421381507,15.962547645845433,0.7812181650404745,250.99602148186335,249.01731329856221,254.8029273458856,0.6103018213892061,58.18217534000001,57.769988549100006,59.05517363635001,5.3469004312,59.14764643720001,59.73820160175001,60.0346271163,5.3469004312,-59.14764643720001,-59.73820160175001,-60.0346271163,-5.334389885199999,0.004822864599999999,0.0075905463000000015,0.00691657800000001,8.855019999997089e-05,5.0,235.0,-0.33765841429471977,-1.0424316079655274,-0.23913313187515867,0.03129050024859669,1310.092335894286,1276.9918345136339,1313.322523213521,2.4144593892424524,118.86494379950001,118.69071284514999,120.45129189289999,20.5288558684,0.9140808562347177,7.618237541911704,36.545915
