c1_absmean,c2_absmean,c3_absmean,v_absmean,c1_absmedia,c2_absmedia,c3_absmedia,v_absmedia,c1_absrange,c2_absrange,c3_absrange,v_absrange,c1_absstdn,c2_absstdn,c3_absstdn,v_absstdn,c1_absvar,c2_absvar,c3_absvar,v_absvar,c1_maxvalue,c2_maxvalue,c3_maxvalue,v_maxvalue,c1_absmax,c2_absmax,c3_absmax,v_absmax,c1_minvalue,c2_minvalue,c3_minvalue,v_minvalue,c1_absmin,c2_absmin,c3_absmin,v_absmin,tool_age,residual_life,c1_1min_mean,c2_1min_mean,c3_1min_mean,v_1min_mean,c1_1min_var,c2_1min_var,c3_1min_var,v_1min_var,c1_1min_range,c2_1min_range,c3_1min_range,v_1min_range,mean_spindel,var_spindel,range_spindel
32.18643949171326,31.688056890628342,31.95929499351941,1.0556195993577493,36.026785841350005,35.300425592025,35.4915135735,0.8946620661,-0.5057153320999959,-2.706091932100001,-0.8515895242499951,0.8945459640000006,15.676597169298205,15.615685134029073,15.68219058688324,0.7992883864208137,245.7556988084485,243.84962220513665,245.93110160332927,0.6388619246671879,58.169568981800005,57.12342464705,58.6798825895,5.713256221,58.6752843139,59.82951657915,59.53147211374999,5.713256221,-58.6752843139,-59.82951657915,-59.53147211374999,-4.818710256999999,0.0029541922000000014,0.0022424108,0.00021327410000001045,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
32.32011147617989,31.52010784406756,31.99300444958956,0.9573990798710208,36.2636254441,35.131492637775004,35.622913448024995,0.8086820149999999,-0.5892559744999986,-2.2577529295500014,-0.8384021833999995,0.765961547599999,15.546481075466321,15.710828971739108,15.800547118184355,0.7326754768926258,241.69307382983243,246.8301469792369,249.657289233964,0.5368133544398366,57.66631814500001,56.953759164350004,58.37788935164999,5.5708861887999985,58.25557411950001,59.211512093900005,59.21629153504999,5.5708861887999985,-58.25557411950001,-59.211512093900005,-59.21629153504999,-4.8049246412,0.001354878100000001,0.0111359134,0.0024999151500000104,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
32.21060023117939,31.484560843344678,32.10013380663565,0.9076142030907536,36.1750987048,35.0303044857,35.989562788499995,0.7520480406999999,-1.1318311227000135,-2.6752465093500035,-0.9365398054500104,0.5331920347999999,15.64008328500215,15.59668391722647,15.870819696124,0.7068991772539497,244.6122051618037,243.2565492138708,251.88291782687753,0.499706446802311,57.6073943961,56.9334982623,58.54876095339999,4.7309395978,58.73922551880001,59.60874477165,59.48530075885,4.7309395978,-58.73922551880001,-59.60874477165,-59.48530075885,-4.197747563,0.0013420044999999992,0.0018039987,0.002825139349999989,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
32.1071250804179,31.530372597800582,32.320760467333415,0.9133225602119568,35.89579888065001,34.869403867425014,36.01580250572499,0.7574434429999999,-0.1954483967000016,-1.6708757034,-0.3317702335000021,0.8179320992000001,15.716098517969098,15.53567247070966,15.713813777053154,0.7131107075367342,246.99575262651047,241.35711911716598,246.92394341990547,0.5085268812035416,58.460048325100004,57.5652500984,58.96539948224999,4.9901823728,58.655496721800006,59.2361258018,59.297169715749995,4.9901823728,-58.655496721800006,-59.2361258018,-59.297169715749995,-4.1722502736000004,0.0011538498999999992,0.00409000465,0.00522509010000001,8.855019999997089e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
31.966990682008337,31.572871639896736,32.27498379329797,0.9066684142973582,35.7979178868,35.252121973150004,36.076570774725,0.7549149608,-0.16935762549999822,-2.2931703641999803,-1.050214057100014,-0.5503817663999993,15.689897632681687,15.658489252992945,15.737157833245366,0.7067456694757479,246.17288772403043,245.18828568609558,247.658136668476,0.4994894413227231,58.109484946200006,56.94408278300001,58.27652537304999,4.526839286,58.278842571700004,59.23725314719999,59.326739430150006,5.0772210524,-58.278842571700004,-59.23725314719999,-59.326739430150006,-5.0772210524,0.003537141499999999,0.0005446375499999999,0.006584001349999988,8.855019999997089e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
31.95646864620721,31.795617211749157,32.139783376026,0.8941664858751021,35.63260839115,35.45096089565,35.84093112024999,0.7370424589,-0.9731854357999908,-2.3827630083499898,-0.9485681638500054,-0.3839784039999996,15.594105122876124,15.593979381968666,15.823218823960758,0.7047517002075336,243.17611458331143,243.17219296526375,250.37425395094607,0.4966749589454094,57.63282662620001,56.744824483550005,58.33729364204999,4.9626111412,58.606012062,59.127587491899995,59.2858618059,5.3465895452,-58.606012062,-59.127587491899995,-59.2858618059,-5.3465895452,0.0020447783000000007,0.0044971016,0.003013082449999989,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
31.98100696842473,31.905506789057604,31.967872867892016,0.909434127197548,35.687057031500004,35.5996261927,35.579737197025,0.7568669064,-0.8072957968000054,-1.9066474677500052,-0.6826913250500084,0.3930179414000001,15.647707194222123,15.521235409099374,15.853566425183587,0.7078387329407047,244.85074043611075,240.90874862468024,251.33556839770827,0.5010356718511022,57.9712540334,57.437077189449994,58.79593745374999,5.0234874446,58.77854983020001,59.3437246572,59.4786287788,5.0234874446,-58.77854983020001,-59.3437246572,-59.4786287788,-4.6304695032,0.003863606100000001,0.0051860349,0.0017288045999999894,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
32.0887205200461,31.79193278294753,31.89673180164807,0.9069856689506856,36.04831105755,35.481439439025,35.517653326325004,0.7565953612999999,-0.774023791700003,-2.39372331085,-0.6451653527499914,0.911015505,15.698777920648267,15.599458112030971,15.767035703913708,0.7036058625201986,246.4516282018336,243.34309338900883,248.5994148884896,0.4950612097727927,57.9798777859,57.29252645705,58.88157685965,5.2930999306,58.753901577600004,59.6862497679,59.526742212399995,5.2930999306,-58.753901577600004,-59.6862497679,-59.526742212399995,-4.3820844256,0.004835738200000001,0.0086307014,0.003138377849999989,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
32.274870151075376,31.63555486091701,31.922996829748612,0.9012439643277848,36.13843067415,35.202659693724996,35.396216752725,0.7503400883,-0.4270980683999923,-2.7282317431499834,-0.935537442250002,-0.011156794399999724,15.605995169988045,15.636065830990287,15.748203010414604,0.7021207047871898,243.54708524569023,244.48655467106187,248.00589805723166,0.4929734840908601,57.75838846260001,56.51453287045001,58.3859395811,4.7424072782,58.185486531,59.242764613599995,59.32147702335,4.7535640726,-58.185486531,-59.242764613599995,-59.32147702335,-4.7535640726,0.0006521042999999993,0.0017032980999999998,0.0023552815999999892,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
32.286747332718946,31.502747196150317,31.95911885402557,0.9007475714287864,36.28095778365001,35.045830044949994,35.70119174917499,0.7528410186,-0.8256095112000068,-2.7178037982000096,-1.1704663172500105,1.3109203598000008,15.591348624158895,15.61555319968409,15.843391950843198,0.6999467230620103,243.09015192006154,243.84550173216408,251.01306850804303,0.4899254151252466,57.895553166000006,57.0696565345,58.31492841314999,5.6015073354,58.72116267720001,59.78746033270001,59.4853947304,5.6015073354,-58.72116267720001,-59.78746033270001,-59.4853947304,-4.290586975599999,0.0027218048999999994,0.00070796845,0.001760128449999989,3.34464000000291e-05,5.0,180.0,-0.30840155043299255,-1.131414994351663,-0.2649884159074678,0.03376566153599057,1275.5311127822545,1244.1371592387545,1278.4791483837455,1.2928531924432096,117.7874764826,117.86386762455001,119.45704157005,11.135239665,11.179193454700814,38.071191648813986,26.767785
